subject,event_trial_index,behavior_trial_index,stimulus,stimulus_key,event_label,onset_samples,end_samples,onset_seconds,end_seconds,duration_seconds,sampling_frequency_hz,recording_duration_seconds,match_status,validation_issues,eeg_set_path,eeg_fdt_path,events_path,behavior_path,valence,arousal,dominance,liking,familiarity,relevance,emotionCateg,Quadrant,FivePointScale,MouseClick
sub-mit096,9.0,9.0,17.mp4,17,17_9,288915.689306,304039.938391,1155.662757224,1216.1597535639999,60.496996339999896,250.0,1505.064,matched,,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.set,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.fdt,sub-mit096/eeg/sub-mit096_task-emotion_events.tsv,sub-mit096/beh/sub-mit096_task-Emotion_beh.tsv,1.99,7.99,6.99,4.0,3.0,1.99,"{'0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,['not at all'],[51.722230195999146]
sub-mit096,10.0,10.0,24.mp4,24,24_10,321422.189211,336546.687239,1285.688756844,1346.186748956,60.49799211200002,250.0,1505.064,matched,,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.set,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.fdt,sub-mit096/eeg/sub-mit096_task-emotion_events.tsv,sub-mit096/beh/sub-mit096_task-Emotion_beh.tsv,2.03,2.97,7.01,2.0,3.0,1.0,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,['not at all'],[44.566359996795654]
sub-mit096,11.0,11.0,7.mp4,7,7_11,345915.938371,361040.187457,1383.663753484,1444.160749828,60.49699634400008,250.0,1505.064,matched,,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.set,sub-mit096/eeg/sub-mit096_task-Emotion_eeg.fdt,sub-mit096/eeg/sub-mit096_task-emotion_events.tsv,sub-mit096/beh/sub-mit096_task-Emotion_beh.tsv,8.05,8.01,7.99,4.0,3.0,2.02,"{'0': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,['not at all'],[51.2323260307312]
sub-mit097,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,43961.700797,59087.451082,175.846803188,236.349804328,60.50300114000001,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,7.12,6.99,7.91,4.0,1.0,2.64,"{'0': [u'Adventorous: Willing to take risks or to try out new methods, ideas, or experiences', u'', u'', u'', '']}",HVHA,['moderately'],[55.91586470603943]
sub-mit097,2.0,2.0,17.mp4,17,17_2,83349.950239,98475.449067,333.399800956,393.901796268,60.50199531200002,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,2.01,6.95,6.06,3.0,1.0,1.64,"{'1': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', ''], '0': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,"['quit a bit', 'quit a bit']","[8.347552061080933, 50.91898727416992]"
sub-mit097,3.0,3.0,27.mp4,27,27_3,137021.450512,152147.200797,548.085802048,608.588803188,60.50300114000004,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,2.7,1.91,1.64,1.0,1.0,1.55,"{'1': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '0': [u'', u'', u'Depressed: in a state of unhappiness or despondency', u'', '']}",HVHA,"['moderately', 'moderately']","[19.231331825256348, 44.12001585960388]"
sub-mit097,4.0,4.0,neutral_2.mp4,neutral_2,neutral_2_4,180842.699949,195967.949834,723.370799796,783.871799336,60.50099953999995,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,5.1,4.9,5.06,2.0,1.0,1.0,{},,,
sub-mit097,5.0,5.0,4.mp4,4,4_5,212239.200342,227364.201285,848.956801368,909.4568051399999,60.5000037719999,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,1.01,8.9,1.06,1.0,1.0,1.05,"{'0': [u'', u'Distress: Suffering from extreme anxiety, sorrow, or pain', u'', u'', '']}",HVHA,['moderately'],[40.42409300804138]
sub-mit097,6.0,6.0,3.mp4,3,3_6,252368.199639,267493.700981,1009.472798556,1069.9748039239998,60.5020053679998,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,6.85,2.69,2.97,4.0,4.0,2.03,{},,,
sub-mit097,7.0,7.0,7.mp4,7,7_7,283140.699193,298265.451193,1132.562796772,1193.061804772,60.499008,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,1.0,6.76,1.82,1.0,2.0,1.02,"{'0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,['moderately'],[48.67379403114319]
sub-mit097,8.0,8.0,1.mp4,1,1_8,315605.15486,330729.655403,1262.42061944,1322.9186216120002,60.49800217200004,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,1.0,6.64,4.96,2.0,3.0,1.25,"{'1': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', ''], '0': [u'', u'Tense: Become tense, typically through anxiety or nervousness', u'', u'', ''], '2': [u'', u'Distress: Suffering from extreme anxiety, sorrow, or pain', u'', u'', '']}",HVHA,"['moderately', 'moderately', 'moderately']","[14.893375873565674, 38.81610083580017, 49.24871492385864]"
sub-mit097,9.0,9.0,15.mp4,15,15_9,355040.155205,370163.654949,1420.16062082,1480.654619796,60.49399897599983,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,1.82,6.12,5.75,1.0,1.0,1.46,"{'0': [u'', u'Disgust: A feeling of revulsion or strong disapproval aroused by something unpleasant\n or offensiv', u'', u'', '']}",HVHA,['quit a bit'],[51.47798418998718]
sub-mit097,10.0,10.0,24.mp4,24,24_10,392572.6538,407697.654742,1570.2906151999998,1630.790618968,60.50000376800017,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,1.55,2.22,2.26,1.0,2.0,1.03,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'', u'Taken Aback: Shock or surprise someone.', u'', '']}",HVHA,"['a little', 'very much']","[9.656864881515503, 29.977664947509766]"
sub-mit097,11.0,11.0,13.m4v,13,13_11,428955.905459,444082.905486,1715.8236218359998,1776.331621944,60.50800010800026,250.0,1845.896,matched,,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.set,sub-mit097/eeg/sub-mit097_task-Emotion_eeg.fdt,sub-mit097/eeg/sub-mit097_task-emotion_events.tsv,sub-mit097/beh/sub-mit097_task-Emotion_beh.tsv,7.99,3.11,4.79,4.0,4.0,2.01,"{'0': [u'', u'', u'', u'Pleased: Feeling or showing pleasure and satisfaction, especially at an event or a situation', '']}",HVHA,['quit a bit'],[13.358896732330322]
sub-mit099,1.0,1.0,neutral_1.mp4,neutral_1,neutral_1_1,55425.453745,70550.20323,221.70181498,282.20081292,60.49899793999998,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,6.02,2.92,5.79,4.0,2.0,2.98,"{'1': [u'', u'Disgust: A feeling of revulsion or strong disapproval aroused by something unpleasant\n or offensiv', u'', u'', ''], '0': [u'', u'Tense: Become tense, typically through anxiety or nervousness', u'', u'', '']}",HVHA,"['moderately', 'quit a bit']","[7.086113929748535, 44.36454105377197]"
sub-mit099,2.0,2.0,17.mp4,17,17_2,126112.955064,141237.704549,504.45182025599996,564.950818196,60.49899794000004,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.0,9.0,1.1,5.0,2.0,2.01,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '3': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '2': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '5': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '4': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,"['moderately', 'quit a bit', 'very much', 'very much', 'quit a bit', 'very much']","[8.59505009651184, 21.46710205078125, 46.29180407524109, 49.95273518562317, 54.13195204734802, 57.49219608306885]"
sub-mit099,3.0,3.0,4.mp4,4,4_3,210897.204001,226021.704543,843.588816004,904.086818172,60.49800216799997,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.0,4.94,4.96,4.0,1.0,1.0,"{'1': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '0': [u'', u'', u'Taken Aback: Shock or surprise someone.', u'', ''], '3': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', ''], '2': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,"['a little', 'quit a bit', 'moderately', 'moderately']","[5.247645854949951, 25.658769845962524, 36.742236852645874, 56.535003900527954]"
sub-mit099,4.0,4.0,15.mp4,15,15_4,268390.955217,283515.453245,1073.563820868,1134.06181298,60.49799211200002,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.0,6.39,5.15,3.0,2.0,2.02,"{'1': [u'', u'Startled: Feeling or showing sudden shock or alarm.', u'', u'', ''], '0': [u'', u'', u'Taken Aback: Shock or surprise someone.', u'', ''], '3': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '2': [u'', u'Distress: Suffering from extreme anxiety, sorrow, or pain', u'', u'', '']}",HVHA,"['a little', 'moderately', 'quit a bit', 'quit a bit']","[12.325459957122803, 31.9677951335907, 40.42661905288696, 52.7135169506073]"
sub-mit099,5.0,6.0,2.m4v,2,2_6,386655.919239,401780.671239,1546.623676956,1607.122684956,60.499008,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.01,7.55,4.96,3.0,3.0,1.0,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'', u'Miserable: wretchedly unhappy or uncomfortable', u'', ''], '3': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '2': [u'', u'Hate: Have a strong aversion to (something)', u'', u'', ''], '4': [u'', u'Alarmed: An anxious awareness of danger', u'', u'', '']}",HVHA,"['a little', 'moderately', 'moderately', 'quit a bit', 'moderately']","[12.507518768310547, 14.998240947723389, 21.9861159324646, 31.681787967681885, 50.087172985076904]"
sub-mit099,6.0,7.0,8.m4v,8,8_7,428586.171087,443710.920572,1714.3446843479999,1774.8436822879999,60.49899793999998,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,9.0,9.0,9.0,5.0,1.0,1.0,"{'1': [u'Lust: Strong sexual desire.', u'', u'', u'', ''], '0': [u'Passionate: Arising from intense feelings of sexual love.', u'', u'', u'', ''], '2': [u'Aroused: Sexually excited', u'', u'', u'', '']}",HVHA,"['quit a bit', 'very much', 'not at all']","[7.061694145202637, 41.648996114730835, 48.16854906082153]"
sub-mit099,7.0,8.0,neutral_2.mp4,neutral_2,neutral_2_8,468570.514071,483695.263556,1874.282056284,1934.7810542240002,60.49899794000021,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,5.0,1.0,5.0,3.0,1.0,1.0,"{'0': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', u'']}",HVHA,['moderately'],[33.261260986328125]
sub-mit099,8.0,9.0,24.mp4,24,24_9,499133.265718,514258.015203,1996.533062872,2057.032060812,60.49899793999998,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.03,5.75,5.02,3.0,2.0,1.0,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '3': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '2': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '4': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,"['quit a bit', 'not at all', 'very much', 'moderately', 'a little', 'not at all']","[8.424823999404907, 15.612927913665771, 24.28983998298645, 25.877177953720093, 37.428669929504395, 51.086260080337524]"
sub-mit099,9.0,10.0,9.m4v,9,9_10,560375.764455,575500.51394,2241.5030578200003,2302.00205576,60.498997939999754,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,9.0,7.03,8.94,5.0,2.0,2.02,"{'1': [u'Amused: Finding something funny or entertaining.', u'', u'', u'', ''], '0': [u'Adventorous: Willing to take risks or to try out new methods, ideas, or experiences', u'', u'', u'', ''], '2': [u'Excited: Very enthusiastic and eager', u'', u'', u'', '']}",HVHA,"['moderately', 'quit a bit', 'very much', 'not at all']","[16.219073057174683, 25.028789043426514, 26.61685800552368, 56.841368198394775]"
sub-mit099,10.0,11.0,27.mp4,27,27_11,598582.263618,613707.015618,2394.329054472,2454.8280624719996,60.499007999999776,250.0,2536.868,matched,,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.0,7.12,1.03,3.0,4.0,1.01,"{'1': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '2': [u'', u'', u'Sad: Feeling or showing sorrow, unhappy', u'', '']}",HVHA,"['moderately', 'very much', 'very much']","[8.195244073867798, 38.53625512123108, 56.373284101486206]"
sub-mit099,,5.0,7.mp4,7,,,,,,,250.0,2536.868,behavior_only,missing_stimulus_event,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.set,sub-mit099/eeg/sub-mit099_task-Emotion_eeg.fdt,sub-mit099/eeg/sub-mit099_task-emotion_events.tsv,sub-mit099/beh/sub-mit099_task-Emotion_beh.tsv,1.0,7.08,5.04,3.0,2.0,1.0,"{'1': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '0': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '3': [u'', u'Tense: Become tense, typically through anxiety or nervousness', u'', u'', ''], '2': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '5': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', ''], '4': [u'', u'Afraid: Worried that something undesirable will occur or be done', u'', u'', '']}",HVHA,"['a little', 'moderately', 'quit a bit', 'quit a bit', 'very much', 'very much']","[2.9543981552124023, 22.998239040374756, 37.358158111572266, 49.661561012268066, 54.17508816719055, 59.741809129714966]"
sub-mit104,1.0,,neutral_1,neutral_1,neutral_1_1,34074.41536,49198.915903,136.29766143999998,196.795663612,60.498002172000014,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,2.0,,12,12,12_2,62708.166707,77832.415793,250.832666828,311.329663172,60.496996343999996,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,3.0,,4,4,4_3,114389.337393,129513.837936,457.55734957199996,518.055351744,60.498002171999985,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,4.0,,7,7,7_4,146261.589582,161386.08761,585.046358328,645.5443504399999,60.497992111999906,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,5.0,,5,5,5_5,173363.58752,188492.088745,693.45435008,753.96835498,60.51400489999992,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,6.0,,27,27,27_6,196371.587346,211495.838947,785.4863493839999,845.983355788,60.4970064040001,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,7.0,,1,1,1_7,221370.088848,236494.589391,885.4803553920001,945.9783575639999,60.498002171999815,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,8.0,,neutral_2,neutral_2,neutral_2_8,244403.088539,259527.589082,977.6123541559999,1038.1103563279999,60.49800217199993,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,9.0,,9,9,9_9,266588.838751,281713.339294,1066.355355004,1126.853357176,60.498002171999815,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,10.0,,24,24,24_10,313689.838051,328814.087137,1254.7593522040002,1315.256348548,60.496996343999854,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit104,11.0,,3,3,3_11,359926.838315,375051.338858,1439.70735326,1500.205355432,60.49800217200004,250.0,1546.732,event_only,missing_behavior_row,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.set,sub-mit104/eeg/sub-mit104_task-Emotion_eeg.fdt,sub-mit104/eeg/sub-mit104_task-emotion_events.tsv,,,,,,,,,,,
sub-mit106,1.0,,neutral_1,neutral_1,neutral_1_1,39100.441709,54225.191195,156.401766836,216.90076478,60.498997943999996,250.0,1525.756,event_only,missing_behavior_row,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.set,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.fdt,sub-mit106/eeg/sub-mit106_task-emotion_events.tsv,,,,,,,,,,,
sub-mit106,2.0,,7,7,7_2,65458.941367,80583.441909,261.835765468,322.333767636,60.49800216800003,250.0,1525.756,event_only,missing_behavior_row,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.set,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.fdt,sub-mit106/eeg/sub-mit106_task-emotion_events.tsv,,,,,,,,,,,
sub-mit106,3.0,,8,8,8_3,88369.441219,103494.190704,353.477764876,413.97676281599996,60.49899793999998,250.0,1525.756,event_only,missing_behavior_row,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.set,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.fdt,sub-mit106/eeg/sub-mit106_task-emotion_events.tsv,,,,,,,,,,,
sub-mit106,4.0,,neutral_2,neutral_2,neutral_2_4,128342.212817,143466.71336,513.3688512680001,573.86685344,60.49800217199993,250.0,1525.756,event_only,missing_behavior_row,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.set,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.fdt,sub-mit106/eeg/sub-mit106_task-emotion_events.tsv,,,,,,,,,,,
sub-mit106,5.0,,4,4,4_5,155172.963986,170297.464529,620.6918559439999,681.189858116,60.49800217200004,250.0,1525.756,event_only,missing_behavior_row,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.set,sub-mit106/eeg/sub-mit106_task-Emotion_eeg.fdt,sub-mit106/eeg/sub-mit106_task-emotion_events.tsv,,,,,,,,,,,
