protocol,stage,outer_fold,inner_fold,task,partition,sample_id,subject,trial,split_group,label
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-010,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-011,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-012,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-013,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-014,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-015,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-016,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-017,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-018,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-019,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-020,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-023,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-026,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-08_window-029,sub-mit061,8,sub-mit061_trial-08,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-001,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-002,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-003,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-004,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-008,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-011,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-012,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-013,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-017,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-021,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-024,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-09_window-029,sub-mit061,9,sub-mit061_trial-09,high
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-003,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-004,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-005,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-006,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-007,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-010,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-011,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-012,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-013,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-014,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-015,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-016,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-017,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-019,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-020,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-021,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-022,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-024,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,3,valence_binary_fixed5,validation,sub-mit061_trial-10_window-025,sub-mit061,10,sub-mit061_trial-10,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-001,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-002,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-003,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-004,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-005,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-006,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-007,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-008,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-009,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-010,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-011,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-012,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-013,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-014,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-015,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-016,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-019,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-020,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-021,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-022,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-024,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-025,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-026,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-027,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-028,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-01_window-029,sub-mit003,1,sub-mit003_trial-01,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-004,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-005,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-006,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-007,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-008,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-009,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-010,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-011,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-012,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-013,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-014,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-015,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-016,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-017,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-018,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-019,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-024,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-025,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-027,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-028,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-02_window-029,sub-mit003,2,sub-mit003_trial-02,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-001,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-002,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-003,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-004,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-005,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-006,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-007,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-008,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-012,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-013,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-015,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-016,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-019,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-020,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-024,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-025,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-026,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-027,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-028,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-03_window-029,sub-mit003,3,sub-mit003_trial-03,high
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-002,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-003,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-004,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-005,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-006,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-007,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-008,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-009,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-010,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-011,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-012,sub-mit003,4,sub-mit003_trial-04,low
cross_subject_nested_loso,inner_selection,4,4,valence_binary_fixed5,train,sub-mit003_trial-04_window-013,sub-mit003,4,sub-mit003_trial-04,low
