protocol,repeat,fold,task,partition,sample_id,subject,trial,split_group,label,valence,subject_relative_threshold,label_subject_relative,eligible_subject_relative
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-008,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-010,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-011,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-014,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-018,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-019,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-020,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-022,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-023,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-024,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-025,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-026,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-027,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,5,2,valence_binary_fixed5,train,sub-mit076_trial-10_window-028,sub-mit076,10,sub-mit076_trial-10,high,8.05,4.92,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-002,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-003,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-010,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-011,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-014,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-015,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-016,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-020,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-023,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-024,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-025,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-026,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-027,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-028,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-02_window-029,sub-mit076,2,sub-mit076_trial-02,low,1.03,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-002,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-003,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-004,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-007,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-008,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-009,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-012,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-013,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-014,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-015,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-018,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-019,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-020,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-021,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-022,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-023,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-024,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-025,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-03_window-026,sub-mit076,3,sub-mit076_trial-03,high,8.97,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-001,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-002,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-003,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-004,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-005,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-006,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-007,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-008,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-009,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-010,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-011,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-012,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-013,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-014,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-015,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-016,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-017,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-018,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-019,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-020,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-021,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-022,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-023,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-024,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-025,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-026,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-027,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-028,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-04_window-029,sub-mit076,4,sub-mit076_trial-04,low,1.05,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-003,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-004,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-006,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-007,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-008,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-009,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-010,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-011,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-012,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-013,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-014,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-015,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-016,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-017,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-020,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-021,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-022,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-023,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-024,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-025,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-026,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-027,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-028,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-05_window-029,sub-mit076,5,sub-mit076_trial-05,high,7.93,6.485,high,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-001,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-002,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-007,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-008,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-010,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-011,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-018,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-021,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-024,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-025,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-026,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-027,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-028,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,test,sub-mit076_trial-06_window-029,sub-mit076,6,sub-mit076_trial-06,low,1.0,6.485,low,True
subject_dependent_repeated_stratified_2fold,6,1,valence_binary_fixed5,train,sub-mit076_trial-01_window-003,sub-mit076,1,sub-mit076_trial-01,low,4.92,6.485,low,True
