sample_id,subject,cohort_role,trial,split_group,window_index,start_sample,stop_sample,fif_path,qc_status,valence_label,arousal_label,quadrant_label,sample_weight,start_seconds,end_seconds,samples,sampling_rate_hz,valence,arousal,eligible_valence_binary_fixed5,label_valence_binary_fixed5,eligible_arousal_binary_fixed5,label_arousal_binary_fixed5,eligible_quadrant_fixed5,label_quadrant_fixed5
sub-mit121_trial-03_window-025,sub-mit121,modeling_primary,3,sub-mit121_trial-03,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,pass,low,high,LVHA,0.038461538461538464,48.0,52.0,1000,250,4.02,6.04,True,low,True,high,True,LVHA
sub-mit121_trial-03_window-026,sub-mit121,modeling_primary,3,sub-mit121_trial-03,26,12500,13500,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,pass,low,high,LVHA,0.038461538461538464,50.0,54.0,1000,250,4.02,6.04,True,low,True,high,True,LVHA
sub-mit121_trial-03_window-027,sub-mit121,modeling_primary,3,sub-mit121_trial-03,27,13000,14000,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,pass,low,high,LVHA,0.038461538461538464,52.0,56.0,1000,250,4.02,6.04,True,low,True,high,True,LVHA
sub-mit121_trial-03_window-028,sub-mit121,modeling_primary,3,sub-mit121_trial-03,28,13500,14500,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,pass,low,high,LVHA,0.038461538461538464,54.0,58.0,1000,250,4.02,6.04,True,low,True,high,True,LVHA
sub-mit121_trial-03_window-029,sub-mit121,modeling_primary,3,sub-mit121_trial-03,29,14000,15000,data/processed/sub-mit121/trials/sub-mit121_trial-03_eeg.fif,pass,low,high,LVHA,0.038461538461538464,56.0,60.0,1000,250,4.02,6.04,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-001,sub-mit121,modeling_primary,4,sub-mit121_trial-04,1,0,1000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,0.0,4.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-002,sub-mit121,modeling_primary,4,sub-mit121_trial-04,2,500,1500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,2.0,6.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-003,sub-mit121,modeling_primary,4,sub-mit121_trial-04,3,1000,2000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,4.0,8.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-004,sub-mit121,modeling_primary,4,sub-mit121_trial-04,4,1500,2500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,6.0,10.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-005,sub-mit121,modeling_primary,4,sub-mit121_trial-04,5,2000,3000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,8.0,12.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-008,sub-mit121,modeling_primary,4,sub-mit121_trial-04,8,3500,4500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,14.0,18.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-011,sub-mit121,modeling_primary,4,sub-mit121_trial-04,11,5000,6000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,20.0,24.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-012,sub-mit121,modeling_primary,4,sub-mit121_trial-04,12,5500,6500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,22.0,26.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-015,sub-mit121,modeling_primary,4,sub-mit121_trial-04,15,7000,8000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,28.0,32.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-016,sub-mit121,modeling_primary,4,sub-mit121_trial-04,16,7500,8500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,30.0,34.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-017,sub-mit121,modeling_primary,4,sub-mit121_trial-04,17,8000,9000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,32.0,36.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-018,sub-mit121,modeling_primary,4,sub-mit121_trial-04,18,8500,9500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,34.0,38.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-019,sub-mit121,modeling_primary,4,sub-mit121_trial-04,19,9000,10000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,36.0,40.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-020,sub-mit121,modeling_primary,4,sub-mit121_trial-04,20,9500,10500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,38.0,42.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-021,sub-mit121,modeling_primary,4,sub-mit121_trial-04,21,10000,11000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,40.0,44.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-022,sub-mit121,modeling_primary,4,sub-mit121_trial-04,22,10500,11500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,42.0,46.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-023,sub-mit121,modeling_primary,4,sub-mit121_trial-04,23,11000,12000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,44.0,48.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-024,sub-mit121,modeling_primary,4,sub-mit121_trial-04,24,11500,12500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,46.0,50.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-025,sub-mit121,modeling_primary,4,sub-mit121_trial-04,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,48.0,52.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-04_window-028,sub-mit121,modeling_primary,4,sub-mit121_trial-04,28,13500,14500,data/processed/sub-mit121/trials/sub-mit121_trial-04_eeg.fif,pass,low,high,LVHA,0.05,54.0,58.0,1000,250,4.98,5.91,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-001,sub-mit121,modeling_primary,5,sub-mit121_trial-05,1,0,1000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,0.0,4.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-002,sub-mit121,modeling_primary,5,sub-mit121_trial-05,2,500,1500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,2.0,6.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-003,sub-mit121,modeling_primary,5,sub-mit121_trial-05,3,1000,2000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,4.0,8.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-004,sub-mit121,modeling_primary,5,sub-mit121_trial-05,4,1500,2500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,6.0,10.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-005,sub-mit121,modeling_primary,5,sub-mit121_trial-05,5,2000,3000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,8.0,12.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-006,sub-mit121,modeling_primary,5,sub-mit121_trial-05,6,2500,3500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,10.0,14.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-007,sub-mit121,modeling_primary,5,sub-mit121_trial-05,7,3000,4000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,12.0,16.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-008,sub-mit121,modeling_primary,5,sub-mit121_trial-05,8,3500,4500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,14.0,18.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-009,sub-mit121,modeling_primary,5,sub-mit121_trial-05,9,4000,5000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,16.0,20.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-010,sub-mit121,modeling_primary,5,sub-mit121_trial-05,10,4500,5500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,18.0,22.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-011,sub-mit121,modeling_primary,5,sub-mit121_trial-05,11,5000,6000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,20.0,24.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-012,sub-mit121,modeling_primary,5,sub-mit121_trial-05,12,5500,6500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,22.0,26.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-013,sub-mit121,modeling_primary,5,sub-mit121_trial-05,13,6000,7000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,24.0,28.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-014,sub-mit121,modeling_primary,5,sub-mit121_trial-05,14,6500,7500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,26.0,30.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-015,sub-mit121,modeling_primary,5,sub-mit121_trial-05,15,7000,8000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,28.0,32.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-016,sub-mit121,modeling_primary,5,sub-mit121_trial-05,16,7500,8500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,30.0,34.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-017,sub-mit121,modeling_primary,5,sub-mit121_trial-05,17,8000,9000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,32.0,36.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-018,sub-mit121,modeling_primary,5,sub-mit121_trial-05,18,8500,9500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,34.0,38.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-019,sub-mit121,modeling_primary,5,sub-mit121_trial-05,19,9000,10000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,36.0,40.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-020,sub-mit121,modeling_primary,5,sub-mit121_trial-05,20,9500,10500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,38.0,42.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-021,sub-mit121,modeling_primary,5,sub-mit121_trial-05,21,10000,11000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,40.0,44.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-024,sub-mit121,modeling_primary,5,sub-mit121_trial-05,24,11500,12500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,46.0,50.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-025,sub-mit121,modeling_primary,5,sub-mit121_trial-05,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,48.0,52.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-026,sub-mit121,modeling_primary,5,sub-mit121_trial-05,26,12500,13500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,50.0,54.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-027,sub-mit121,modeling_primary,5,sub-mit121_trial-05,27,13000,14000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,52.0,56.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-028,sub-mit121,modeling_primary,5,sub-mit121_trial-05,28,13500,14500,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,54.0,58.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-05_window-029,sub-mit121,modeling_primary,5,sub-mit121_trial-05,29,14000,15000,data/processed/sub-mit121/trials/sub-mit121_trial-05_eeg.fif,pass,low,high,LVHA,0.037037037037037035,56.0,60.0,1000,250,1.95,7.03,True,low,True,high,True,LVHA
sub-mit121_trial-06_window-003,sub-mit121,modeling_primary,6,sub-mit121_trial-06,3,1000,2000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,4.0,8.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-004,sub-mit121,modeling_primary,6,sub-mit121_trial-06,4,1500,2500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,6.0,10.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-008,sub-mit121,modeling_primary,6,sub-mit121_trial-06,8,3500,4500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,14.0,18.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-009,sub-mit121,modeling_primary,6,sub-mit121_trial-06,9,4000,5000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,16.0,20.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-010,sub-mit121,modeling_primary,6,sub-mit121_trial-06,10,4500,5500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,18.0,22.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-011,sub-mit121,modeling_primary,6,sub-mit121_trial-06,11,5000,6000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,20.0,24.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-012,sub-mit121,modeling_primary,6,sub-mit121_trial-06,12,5500,6500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,22.0,26.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-013,sub-mit121,modeling_primary,6,sub-mit121_trial-06,13,6000,7000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,24.0,28.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-014,sub-mit121,modeling_primary,6,sub-mit121_trial-06,14,6500,7500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,26.0,30.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-015,sub-mit121,modeling_primary,6,sub-mit121_trial-06,15,7000,8000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,28.0,32.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-016,sub-mit121,modeling_primary,6,sub-mit121_trial-06,16,7500,8500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,30.0,34.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-017,sub-mit121,modeling_primary,6,sub-mit121_trial-06,17,8000,9000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,32.0,36.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-018,sub-mit121,modeling_primary,6,sub-mit121_trial-06,18,8500,9500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,34.0,38.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-019,sub-mit121,modeling_primary,6,sub-mit121_trial-06,19,9000,10000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,36.0,40.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-020,sub-mit121,modeling_primary,6,sub-mit121_trial-06,20,9500,10500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,38.0,42.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-021,sub-mit121,modeling_primary,6,sub-mit121_trial-06,21,10000,11000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,40.0,44.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-022,sub-mit121,modeling_primary,6,sub-mit121_trial-06,22,10500,11500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,42.0,46.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-023,sub-mit121,modeling_primary,6,sub-mit121_trial-06,23,11000,12000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,44.0,48.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-024,sub-mit121,modeling_primary,6,sub-mit121_trial-06,24,11500,12500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,46.0,50.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-025,sub-mit121,modeling_primary,6,sub-mit121_trial-06,25,12000,13000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,48.0,52.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-026,sub-mit121,modeling_primary,6,sub-mit121_trial-06,26,12500,13500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,50.0,54.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-027,sub-mit121,modeling_primary,6,sub-mit121_trial-06,27,13000,14000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,52.0,56.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-028,sub-mit121,modeling_primary,6,sub-mit121_trial-06,28,13500,14500,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,54.0,58.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-06_window-029,sub-mit121,modeling_primary,6,sub-mit121_trial-06,29,14000,15000,data/processed/sub-mit121/trials/sub-mit121_trial-06_eeg.fif,pass,high,high,HVHA,0.041666666666666664,56.0,60.0,1000,250,5.27,5.33,True,high,True,high,True,HVHA
sub-mit121_trial-07_window-001,sub-mit121,modeling_primary,7,sub-mit121_trial-07,1,0,1000,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,0.0,4.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-005,sub-mit121,modeling_primary,7,sub-mit121_trial-07,5,2000,3000,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,8.0,12.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-006,sub-mit121,modeling_primary,7,sub-mit121_trial-07,6,2500,3500,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,10.0,14.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-007,sub-mit121,modeling_primary,7,sub-mit121_trial-07,7,3000,4000,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,12.0,16.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-008,sub-mit121,modeling_primary,7,sub-mit121_trial-07,8,3500,4500,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,14.0,18.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-009,sub-mit121,modeling_primary,7,sub-mit121_trial-07,9,4000,5000,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,16.0,20.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-010,sub-mit121,modeling_primary,7,sub-mit121_trial-07,10,4500,5500,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,18.0,22.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
sub-mit121_trial-07_window-011,sub-mit121,modeling_primary,7,sub-mit121_trial-07,11,5000,6000,data/processed/sub-mit121/trials/sub-mit121_trial-07_eeg.fif,pass,low,low,LVLA,0.045454545454545456,20.0,24.0,1000,250,2.03,3.01,True,low,True,low,True,LVLA
